#fingerprint	count
1897447820	41
236964019	93
517862525	56
555591959	10
-1182803726	14
-1151770103	9
-880145367	9
-1623649052	7
-1625962494	13
-1836963346	18
1023181796	7
500007142	8
-40563327	6
-412487284	71
-1855427619	865
-1778655798	11
-809179090	10
581006570	25
-835788906	12
648944912	22
1325835804	36
-588958951	8
-1871104816	42
1722758656	6
-1558675063	7
-1794572225	25
-402005347	9
-1168163178	103
-1999373773	10
1378025947	6
-1866600698	10
-511663851	14
1417455609	35
-2120068514	14
-220969535	19
-2085931563	14
1450268691	8
1208204842	113
1035785664	6
-51087678	10
-1339006785	10
-675378931	8
990747300	8
-41193210	6
-109221785	434
957193759	11
99577113	8
-174108602	39
625119782	28
-887588831	3505
-1408576369	9
546992467	17
-1847532304	39
-912479428	46
1129221483	7
-935756167	33
-995721395	29
-1432320225	660
-1986378969	9
1600098342	9
730414538	7
1282797096	6
29209239	17
-777318901	15
461352214	49
1298196706	6
1570532999	24
-1174105445	15
1046339544	7
1380696324	16
2042881087	511
1696326442	16
-1418268472	14
1986792401	6
1184679216	8
745896705	11
-1780013700	8
-1399560065	22
-1724162729	50
190727261	21
-1510034302	157
855372892	20
-1613456159	364
-1949534802	11
1676491543	238
656522547	36
1540026432	49
1626401404	10
1271777158	6
-77573688	10
-1119740916	63
-1399992610	58
-1784095410	11
-2066897558	23
-200939147	9
737517457	13
2131754806	6
905503680	128
-2044267410	14
563136344	50
-835768039	14
-1277488862	12
-508447708	6
-506137104	17
-1253109956	107
-621239967	29
1424660455	427
60124672	114
854318358	91
-1999814003	12
-1071915048	31
-755939814	7
226214867	12
-1120710865	66
487594318	34
77209526	10
-753407656	8
1929291242	11
-410742875	128
-1089446221	20
-837882079	9
-381205688	146
-752251705	12
1582029851	10
1356736977	23
-1879946743	6
63600282	18
283312858	12
-1318498076	19
134859977	22
1723508892	153
819228627	7
1368459500	116
1772366484	6
-1897247952	15
-35722089	33
1928001652	240
507193480	116
-3840228	94
-975819849	34
-322576825	13
1192531361	35
1461484697	11
1877990872	461
2133320421	252
-889243952	7
1600883345	21
1874011451	39
-1806885851	11
-405259955	8
-1834537989	19
-761902940	7
2060640370	39
-1950398042	1078
1648231205	615
883036804	28
514631743	51
-146535327	33
-2020798343	13
1977067178	12
-1552179501	9
-623389718	15
-643748960	10
-896153913	10
1086117886	11
1912171968	11
-1067007931	14
-24459462	43
1905376691	7
-858580991	13
-785130869	39
408295448	41
822702075	8
-639502869	25
-984172991	30
-591850146	197
1553274701	11
-1566489260	12
965459498	41
1839125253	11
275612228	40
1777945692	10
-1139302460	11
745492707	8
274405624	182
-450976250	30
-1340190305	12
1142665206	6
-1302879709	9
-1248454215	11
1729126015	196
226756842	9
-2132713390	17
-888249828	10
83537052	14
1225378866	10
-763274907	14
52416575	8
1358250976	11
700011037	14
-781131637	7
-309803680	7
895350087	33
-1967500009	15
1972572873	492
1884944554	13
621973764	171
1629230466	108
-1424033973	27
1488689442	9
245669294	25
-323997508	7
-1528811533	30
-1544786700	8
-14288167	25
534669279	9
-978901372	362
-707906282	8
610446056	17
-726765294	7
857329640	14
1283756267	35
-494649754	17
-1634087030	24
1347113412	23
-379214033	10
1666130264	8
-1028905356	11
9982177	11
-54375061	10
1676472362	15
591381041	9
-370210897	415
232413160	2863
-1179302682	6
-400677362	129
-1528651593	22
-1310772401	6
991455490	1013
1550838352	8
-679496670	20
54099648	15
-1463210374	11
-776337781	213
991949811	13
-1534765965	8
2123142692	37
1196178037	8
1383949715	158
1626646615	28
1313903402	9
-1909898966	221
475236483	56
-152766638	9
-1398510747	16
-947958869	9
1078467494	19
1590316497	10
-1174056793	21
392690892	2084
2084805217	8
60198097	15
-2135011185	306
1039355722	48
-199374668	12
-1375619911	12
1462844651	11
-95247683	340
1475528903	8
551806320	8
-1527723842	11
214523065	69
505129269	8
-853921091	5
-1047269105	1023
-1406136977	65
-1472683654	1577
-1491967020	6
-2055193678	22
1625165571	1070
1044389600	9
-87225258	162
620721642	71
-1042255013	330
-1319272597	22
-84060211	8
-1693045911	9
578741143	16
571121760	8
1635349109	8
-1906586407	8
2000859678	7
-1137204153	6
-2072904765	7
-2118132126	1078
-34108210	6
1250129302	45
-1141976908	6
-1696966676	414
1953978813	24
-1251232778	10
-97823415	14
69981269	9
-2082669962	11
-414411927	129
-1638165296	57
1770191478	10
-104266509	177
1480514142	18
-1085194088	94
1847596445	57
1793064266	15
395034278	33
804403070	12
-101513800	8
-164414116	10
-2105767973	24
-189884441	38
1676062230	10
-1092256443	9
-1343488405	8
1320482450	13
-1639962524	6
-393485667	12
-1277717849	10
1320773084	15
-915943575	72
-2055661528	9
-156188643	17
-1671731046	26
349640824	15
-554306452	8
-388114620	48
-444946889	9
441183838	13
-436243375	9
-2070139446	10
-1106956993	21
1079408588	33
1103651922	136
699289774	28
1296418314	178
-1103907750	8
121173531	24
-1439565767	10
1425425366	45
1373169397	7
-1912858940	168
-12044221	11
-1329057415	75
713970815	38
1521951483	62
1060681416	84
-1257078803	94
-2141511773	27
1283768218	13
-35939397	13
239904407	12
-940414695	27
-1818072427	195
1984841319	33
1283421026	11
1602853311	55
1706392629	13
-1039203198	11
603835545	10
-2114519952	24
-1428412982	18
-2106119000	209
-1663183008	8
-1127729673	7
1159450210	11
-853675533	42
523716003	35
-149505343	7
-1381235823	32
-1667148809	13
433630199	11
-501702915	9
-1198036062	10
-1335541700	26
-1349855022	8
-1298333229	14
1958579246	6
-746292284	22
-1046289734	7
-992511454	9
938721071	9
-707045082	38
-381774400	71
-1286854948	121
-1777365345	15
656467480	9
838531657	23
-1296808555	8
-1936525567	42
-590380589	18
905584855	119
1864667776	13
1251344743	9
-1956246046	10
831190400	6
189648047	458
-652798891	20
-1461544153	14
-1179737265	7
2107915790	8
1700397107	13
401178776	8
-1875775648	14
-372690791	12
-1516113411	22
1016394953	56
-218725440	27
1993861214	8
-307031135	22
-1871606615	17
-441945232	11
-2092425282	7
-188525104	2216
128446504	9
-1936725381	179
973998576	59
741916284	11
1440765459	10
2003587203	6
-473906879	22
-209132397	25
-844231634	6
1332493115	6
804144394	346
-728323436	6
1077609208	144
153611427	39
-1004662006	8
-1517638019	54
-1170901108	33
429358610	140
2086619262	18
1897222768	22
-1947199319	23
1645852954	75
1378965279	9
487513984	10
1209999303	11
-762351231	11
-970285155	33
-360613088	24
1531011162	179
245297949	9
-342235613	16
-396182086	9
-286667803	116
1800200257	22
-325551708	9
805767486	6
-1719191366	413
1696797649	32
1728925340	9
2095405006	25
-753368540	6
647048324	6
-522341702	10
1738549874	16
1491222497	70
1622097063	98
406738670	14
1633887451	32
-1787269925	22
-1773682547	22
-1782073846	43
19742341	7
-1343681678	790
-1913621226	6
-1392547692	52
-68931706	33
-881222501	9
-823314908	87
-1049595494	20
1626536280	16
-1694934214	12
1089264370	19
1029724940	17
-706865916	6
475022732	322
-2116240252	11
-394258769	44
1251748057	32
1646302754	29
1928589971	7
1827078045	15
-28732455	28
358314272	7
823009114	15
-65292073	98
626014580	8
635232425	45
1310901882	36
1829329858	26
-2046105824	25
-545616503	6
15019793	10
633533890	9
-1871683347	6
-777968152	10
-1250385405	177
1989765143	9
1251822497	47
1369873797	7
1001118217	7
-684976269	6
1155470751	19
1671791971	30
1209398399	11
1616852210	6
-1117339644	48
1764690613	361
-1091732174	16
-734375902	8
-362435283	8
-505099546	37
-1288129136	13
-2003605200	9
-1932059718	26
862293406	8
1074121156	236
-118853938	37
-433689356	20
809001240	9
5028244	6
679059638	14
794885039	94
-1446167270	10
1476321815	12
580613275	37
-1864751458	39
-1060466247	7
1126958372	7459
931420727	20
-230602012	6
1517882475	12
-583713588	7
-1292666367	6
-1600457311	8
-595283120	10
-587923929	6
-738356566	8
-319787474	30
174684950	10
719281982	31
2089918743	14
849958817	487
689635722	8
1297374382	21
-555565988	8
-1629531430	15
1573770950	6
-889752986	289
826171431	10
-815550630	10
1859326915	10
-445010084	15
-1964685761	7
-355293904	9
-163204265	11
619006717	19
-828352016	834
1849078563	73
-723978727	12
-953062946	26
1246624958	63
-2000968602	41
1193922436	8
1246941940	39
-495350394	19
857567127	13
2046671583	8
-640900141	6
-781181134	120
520703695	949
1771671508	75
1059677040	6
801723216	6
-1213342012	9
1543712132	6
-599834135	40
754526604	94
777339606	19
-1097760488	7
-184162100	14
614538527	128
552725922	34
-1251973260	7
-462173336	7
-597694005	12
-1550857566	9
1625324340	17
1197351737	7
-485892891	38
924325075	83
1417866125	52
1042778260	8
-1308197293	16
-281747055	14
1564234394	11
321546464	9
1012190088	8
1932656979	8
-2112506786	85
666372507	10
1252813860	10
-848484693	8
-1680435323	50
315770154	32
-709120406	121
1428340308	12
1533183849	9
-1903582884	137
1836737090	6
-1755812566	9
-1322971764	15
881388822	6
1144583073	8
1161563534	45
-58137080	6
1842396054	12
1770662721	9
-1005875500	66
428476407	882
681030388	12
-563814423	11
1044059811	20
235223893	26
907878753	8
-219073474	23
1320249600	10
1242416280	9
707824470	28
-1517927860	8
2002317308	266
-1067989760	7
-1965679746	9
-1322642964	9
-621181263	10
-537339908	12
-1997330601	11
-618424009	7
1068048383	35
-438717508	8
1200708156	12
-349493271	102
-1526140347	7
-1529546472	7
-1129426055	6
-633901099	9
1805573747	7
1382766555	13
-1179021596	22
-338530876	9
-1503236085	18
1689396343	64
-1695999281	7
-337824083	9
-372588120	6
90410615	6
116495869	25
1183389720	6
1601544376	21
-540760888	7
-886413866	14
-456656473	10
1431083885	8
-159974890	13
1594012418	24
1900997662	6
-1037619659	18
-270029711	101
501084728	7
-388230521	6
-2108690244	420
-1195376773	10
-355363518	39
-1971111511	12
1422645205	8
-265129440	11
-1744971972	8
-1664811907	37
679984133	32
576061112	42
1869382166	8
-1102317010	7
1167652559	412
-284569700	18
1728528838	22
-1470524651	8
-1854172946	6
-666753292	711
-787323285	35
-545383465	11
1868314340	22
1742658843	9
-646618030	17
675940529	6
92952924	10
922600872	33
148847731	8
1170216625	48
403461298	8
-1577728594	159
583304131	10
-1910658733	9
791419768	102
-1304586426	6
1200833247	8
1652962827	162
2133392059	15
-154414743	8
-742806043	21
-362216487	206
1740381188	43
2011413266	6
-2119174171	80
436962545	12
693559422	13
1581130888	7
-1949128162	8
-1541841183	13
-546776557	7
1288462186	16
-1913598431	130
1350533428	12
-436957118	11
1499060314	67
-1011102844	56
-1333180281	6
-253781491	11
-357299757	6
1990654018	10
1084215169	36
1532045210	11
1550360504	6
-440720210	8
1836872235	7
599152692	11
-900563065	13
-862553512	50
-1010886879	45
-1325441588	17
-1272826358	7
1149783784	34
-1277635295	13
1453170528	6
-1337411327	10
591689721	12
1595861625	6
1581992065	13
-461119604	273
936236831	26
-1559469358	8
417145332	10
-173020888	32
680260777	133
1978624366	11
-1970842703	272
-1037909716	36
1290790340	11
2012005157	78
1521029492	21
-1268712472	115
977021089	24
1032600431	15
68466968	8
867759688	6
-1911238734	7
-566458146	18
1090051301	12
817480555	8
337225532	8
594408066	8
-1883782304	51
102441293	7
-1498226354	98
-816003464	14
-733010752	9
1453154045	7
-1710941027	13
946807658	7
-2100821194	36
-1396624804	6
1880837013	945
1173346375	8
153027286	7
-348714836	64
-480181937	95
-922613696	10
-670370383	12
922408101	95
649711337	41
1141053098	8
376369592	8
314758955	9
1552877615	25
-131140599	14
1714062767	8
-1052121612	8
411718383	8
1722149611	1666
-1126953148	9
935469683	7
879287609	12
1567294670	379
-1750791186	25
1289657239	10
703644813	10
-748752265	74
1507575259	21
748458137	16
-1425027232	31
-637056188	6
1331552417	51
-1023545647	11
-750125535	8
1794615271	6
682915398	8
-1787533261	9
1296297408	10
-945925828	9
-264196577	10
-418834518	6
111286326	62
1909874707	6
-960561777	23
376440187	10
800676172	19
-797489059	18
-2023865536	83
1800161189	7
1733831940	11
-441303621	11
510918246	25
1453981064	8
904745391	18
516906305	13
-275635371	56
1660806293	7
-1581285377	6
1168871789	22
-319107917	11
1927011076	17
893727582	7
-2040566606	175
1751938738	22
633353468	9
687892200	42
-1386355844	666
1879344702	27
-1012949823	64
-804196836	7
1343215567	130
1812379585	9
-256721825	10
-105864289	27
-1964346303	6
434857869	9
1543853236	7
-259576573	19
-1463056852	10
-797206491	21
-265623565	6
-394094018	45
2069187768	14
1006089435	9
-1252108766	72
982998099	6
-1205124181	81
-1938501199	11
1954377426	11
-976826177	30
595709174	58
2089529909	46
-865687843	14
181510303	23
1046934643	7
-661163055	8
908543013	11
1041086908	11
473162987	38
-1932210487	12
-1401512915	13
1456452854	6
947902746	26
-1875146379	13
1272137651	9
463617879	6
-186506907	9
2078286008	12
-602450924	8
1942480273	132
-1560018702	9
243501930	7
-1890050974	9
-2018691023	12
-75802275	9
-575474430	13
-210773702	62
-1468915876	40
906318415	256
-722131573	9
-2114290549	29
467663228	7
-65674906	14
-2143929925	13
283868374	10
770407284	2512
-1925853633	10
1894378610	409
337119577	17
1413775591	7
675376870	10
1722231471	48
1681907203	91
-270622246	9
-1552360880	93
-979570665	11
-673266799	140
470185014	8
-1249870632	58
-320814403	10
1123669040	12
1964765701	61
233883502	38
1522518960	10
222643671	15
-896371722	9
244226895	9
-1773472692	11
1590606357	6
-93217152	6
660714350	30
-1096407617	10
-98526232	81
-1270717841	1098
752694797	6
666649273	19
-890147970	141
2055628537	52
-218852438	33
209551493	18
-1708976604	92
1233331763	9
-157899810	18
1412884839	10
1204744494	10
-1326425750	20
-1057836751	7
-45180042	40
1900892665	9
-907511882	280
2028180633	17
949274121	6
470570426	9
-1410358796	6
1312019654	8
1111153067	6
-727357728	14
457148371	10
66725654	11
556283994	51
-1290099475	18
481087696	82
-214136073	314
-1690311029	9
-1408947245	9
-828253549	10
1918590600	62
-1667004600	77
2124355458	6
912962795	15
-1807088788	13
578219419	153
-1938448622	7
108355934	6
-1327548717	491
1852819945	423
384360439	11
-73606750	13
1461720200	10
2010876434	14
-843110468	7
-1496641677	780
-1018334223	14
751216172	9
-225358830	30
1125452994	31
-1391689248	8
872047472	27
315356867	87
-566113819	15
-448950076	242
-1061756789	51
737457264	14
1900336210	299
564684623	6
-2068487615	6
168151548	23
197177154	67
-1159174272	7
12015375	6
1748431469	14
-1665549392	9
-1195490082	31
2083070546	12
1866160715	9
1994729435	7
2079143085	8
88919632	8
-163477671	7
2141471472	23
1984836986	363
-1848119534	6
693560252	7
1345940532	17
-740225990	9
-1143568109	56
1875344780	9
-788748082	39
-1427521145	6
1373580375	7
1658176817	16
-180124936	9
1305476846	9
1299775307	11
1355596710	7
-729717374	8
-1633254844	15
1125225560	6
-1038328187	45
701642839	48
1804275652	10
-1988408504	7
-994659633	6
-971922907	9
1768008790	13
-770322634	45
-176336775	22
-1088351375	68
-1158530615	14
938714150	27
-675900215	12
-1750688535	68
43364607	14
-889937552	8
446424681	7
-376160191	12
1603593181	6
1451264203	7
-645541624	10
-111652366	10
-1763652771	10
-619903248	7
1497617541	9
-201587353	46
-1872601918	8
-149161595	131
1371124717	7
-1830651147	682
-1088804010	446
-1066292183	77
1737169763	18
1813085369	46
-889124940	26
-1992536808	10
-1180170714	48
-1833307473	229
1285845889	7
-1054047519	6
259296268	12
-275508524	6
-315880790	14
-1356145559	154
-1692086562	22
162698749	7
459739534	63
1816013855	18
56236402	8
704891152	19
-1198992642	65
119480722	19
1585150878	8
-296605957	14
-697174069	319
-1747983451	12
605579864	13
144286673	33
-1040812938	11
-333085225	18
-2101858029	151
-664081609	10
1307719801	13
-873914626	8
1513391552	245
678365797	6
531651811	93
-229875588	47
-1593754563	27
1813066210	8
-1911033315	112
1558460477	6
-991896535	6
-859575239	8
-2015303230	100
-1567116084	6
-1991039208	22
-1089344266	90
47143256	96
-668497901	9
1861340287	11
-934450732	20
-1000160438	14
-494421669	11
1778540187	9
1368039862	13
-1561687950	21
-1888001871	7
-1081606998	31
2080506529	6
508880509	8
909285231	1569
2134078636	49
401488486	10
-1815482233	11
241296604	1260
1149115814	12
186636696	67
-2118903182	14
-19356311	20
483704539	30
421362317	31
-346631178	9
-2129413664	16
2123179174	210
-189701835	288
998973746	10
664552734	31
1490387858	8
1269518614	8
1000930898	10
-962823311	443
338378420	15
2091333220	8
-1592413536	8
-701972081	9
197967322	31
-296652397	19
-408855334	6
1528721488	99
-2097503255	35
137282031	7
-466245472	10
238426651	14
-752281031	9
-688544463	8
-727974434	9
-711283722	965
1119796182	28
1857642709	9
2111817209	24
-121337790	8
1143725477	11
-1904378973	19
1717011554	6
-1363561138	65
351658885	8
876285219	17
-383422733	10
-791030074	53
1713865642	8
522199757	6
-2047757482	6
-1674633085	174
1298912455	12
-2013662838	9
-360171893	13
-2012180140	9
462964320	6
-634140967	729
-1718778480	8
-475627405	6
1372764240	74
2043773300	6
5635126	9
367193809	10
-2007925744	21
1640920119	9
749479492	9
1011968402	6
-1206167792	10
-139823926	35
-345713731	6
1406859311	3015
-1230730027	26
-1424319825	101
-1014959841	25
434218829	18
-1137549948	12
-1670618951	9
1687620264	10
2011442979	7
1567611879	7
-1406060518	6
-1144065270	12
-1676279591	21
939284695	35
-907509351	12
2128341253	14
748371023	43
1037477795	37
-1127188813	14
1016186074	47
2052282874	13
-1245797996	11
1959694558	10
110448630	47
-1881105282	89
819467335	24
292271979	11
988629683	10
2077254143	90
-1392677088	10
875437618	90
-348485841	10
-895938909	969
515383301	1480
1568018407	13
1010860510	7
-1980017767	22
1576913991	13
-536801205	17
-1769301052	7
958571172	72
848773135	19
204683976	70
559502021	6
123170345	254
260853430	16
1140723308	14
-1641084843	18
-1266476457	13
-1941105723	6
1047517631	10
740946838	6
-1591349932	8
1370906406	10
-1416711269	15
-712535698	305
1561217750	40
131494253	116
-1881504852	7
10877699	66
326516579	10
587133171	17
-1119610950	9
