#fingerprint	count
944683704	171
1363936897	15
-481855816	25
11227370	6
1647773171	98
1398989116	43
-923619502	8
2059350099	11
1075155235	7
2127377297	9
-310025660	45
-927087869	23
1324464483	9
-467582740	12
1324290415	2892
2077570102	154
1671409417	8
561639281	7
605864181	49
-1411568313	889
-1322984260	6
-1002372127	13
-1575060355	10
-2138340384	7
-1055216808	58
-79916913	7
1349504300	109
-1090344776	81
442634141	1308
-1715504951	84
-1683007751	6
1149728169	7
-2033347093	2262
43985703	27
-1809859636	6
-1797978780	9
-597059194	12
-1600396281	8
1419356639	13
-330241833	146
-783122761	22
-56750654	18
-2044369086	6
1244762996	11
911577498	17
-395453924	1358
1857329780	40
-126087925	23
1073453382	14
1331163863	52
717215811	34
617177408	480
1741308762	313
-2107051973	10
674730397	24
623299256	53
-839813434	7
1755365056	144
694174736	8
532721390	11
792654925	58
-1215628247	9
938087432	6
-1638877768	349
1365503330	91
1549223199	22
2102722570	7
-1758588160	11
606074658	478
-204833215	52
1385820710	204
-1396562943	17
355201625	8
1270088030	11
681217947	56
-1012330396	8
1376780579	12
1573393919	307
2087253101	38
-1037858753	10
-439039245	8
-1783396264	26
936366797	6
-97562313	6
504955995	314
838435550	13
-206046826	296
132777274	59
1977783416	6
-839914741	12
1291838260	8
1466521447	8
1798245587	10
-1685139371	104
-2082606174	103
-1681157186	1303
1294373922	7
175823763	15
-1315564483	572
1196372608	46
-1600084911	28
-1634805110	9
-884269780	11
777259157	7
1764227290	6
-344459771	17
821965132	1204
291742707	8
662098114	10
1098429255	13
-191338735	38
-1679965498	12
1549447437	24
-1900143025	8
-1362360420	9
-966503365	16
296403600	554
454226801	6
394944330	73
-517371818	9
435862380	6
1188570624	8
-1646741502	6
660854835	62
-926420800	33
-2040784847	25
1377745256	51
645474539	42
-1210146044	25
-9754209	6
-475211572	17
86466443	10
-562784854	8
-1329997330	10
859860059	10
802494786	10
1892826487	24
1171917758	74
625207089	12
367605215	39
-878176958	11
-2046132642	190
1081854428	6
-187678204	7
1384309782	13
-1898250828	11
2064274272	7
1860851476	10
729407755	37
1226614621	17
-1707401108	439
938972749	11
-739981858	9
-319392239	14
821339176	11
-556843270	323
-1565477970	11
348678386	87
966974346	24
-519491295	7
-1401867507	6
1878231068	21
-460648098	26
168030835	17
1107063399	27
521919998	11
499096634	29
172179575	29
-1773424321	67
-544429620	8
-1266480990	23
129310146	11
1113406499	39
1194976769	10
-1628817165	9
1573412	10
600034022	14
581562821	11
661794408	355
-523601288	14
400186899	12
2127810815	15
1387074905	67
1934989288	7
1801105710	6
-532162276	18
166241172	7
-1789059960	116
1848649246	10
-764561299	20
-378746794	100
-939941914	6
-986682490	10
478403253	103
14481658	6
-874083436	8
165140812	57
1244095677	6
555591959	10
-1182803726	38
-500047543	9
936435665	6
-1623649052	7
766816455	6
1402036368	22
1023181796	35
1007049715	8
-40563327	6
-646705278	42
-1855427619	1128
1712057580	18
1927080066	58
1943801902	21
-599261806	6
1481899723	9
329644949	9
-149743068	15
669652361	27
1722758656	7
-1727298112	58
451099978	6
-402005347	9
-1168163178	344
-1999373773	10
-450181071	33
-460970400	35
34527645	26
1417455609	35
-2131694388	6
1383416810	42
2012907141	13
1542555284	43
-642711393	8
1035785664	6
940776130	77
-1339006785	14
-675378931	8
-1885530064	13
-1563284110	7
-109221785	628
957193759	11
-752603982	9
-263882286	8
1731831802	55
-1238260692	6
-1408576369	9
17520946	28
1915832560	12
861549486	6
1129221483	7
264162344	11
231731216	10
-1741029975	129
-1852549879	68
1600098342	9
-204146421	32
1282797096	6
-1323061415	10
743330334	40
497376875	15
1298196706	6
1415212139	64
-167438533	8
1046339544	7
-403142930	23
2078162059	35
-106922363	8
-2132596191	9
107435505	33
1803937924	6
745896705	11
-1780013700	8
873593121	8
-1994209526	6
2067556661	9
-1510034302	241
-19237881	20
-1613456159	274
-1949534802	11
-1119283131	6
-1525029985	17
1540026432	64
1626401404	10
1271777158	6
598372403	10
-1518923787	8
-258002277	7
1432539033	23
1261189437	37
-515909437	8
1132913182	835
2131754806	6
905503680	1188
-81859506	7
563136344	82
2078204050	8
-284902134	7
-508447708	6
1497616961	10
-1333145049	14
-1089068293	10
1842056575	15
739547284	207
854318358	246
-1202246969	61
-1071915048	10
-131095990	9
226214867	12
-1120710865	67
-921886830	10
77209526	10
-753407656	8
1929291242	11
-410742875	161
-1204488097	12
2141974620	39
-1214634214	11
967775196	155
609414412	6
1356736977	68
-1089678690	9
63600282	18
37840807	13
1331995546	55
235130740	42
386878612	7
819228627	26
1435347787	11
-629318940	12
-1458537812	9
-737230695	17
1928001652	320
711242180	11
-3840228	52
269277652	14
-1423818198	9
2105719096	6
1461484697	11
-625267940	6
2133320421	378
-889243952	7
-863882917	7
-702749319	10
2035683984	70
1861878921	181
-291874850	48
-761902940	7
2105402150	8
-1950398042	431
1648231205	108
883036804	16
-1967554456	6
619680879	60
-2020798343	35
1902212915	7
1904668929	17
-1946498101	115
-935035033	12
-896153913	10
1086117886	11
-905831904	19
-717741707	30
1576720690	33
1905376691	7
-459829238	8
1591424874	11
1806002842	53
822702075	8
-1113571751	9
1947160031	58
-591850146	301
1553274701	11
-1517253874	9
965459498	51
-1493693269	7
-1639790438	14
1777945692	12
-1139302460	11
745492707	8
-720565807	44
177548867	48
-1340190305	12
-1926598295	9
-1302879709	9
468925445	868
-1397969433	38
-583942569	42
-576130344	8
-888249828	10
-1185357055	16
1225378866	10
1377173891	11
52416575	8
590777980	15
-96405212	18
398156365	14
360452424	20
1736172553	7
-1584305054	60
438093050	11
-894081445	6
621973764	424
1629230466	73
-367996419	8
-204224816	8
-1838211781	56
-323997508	7
-2072739114	15
1439553738	9
-119042414	7
534669279	9
-978901372	19
876134769	86
1342407092	53
-726765294	7
857329640	16
1168835273	104
-1036352404	8
-1634087030	32
-1988995123	504
-379214033	12
-247695350	12
-1028905356	11
-682463716	94
-54375061	128
-1280093921	8
591381041	9
-370210897	174
232413160	409
1447787764	27
-1509553433	17
-977188576	41
-1310772401	6
-113007059	13
1550838352	10
3866331	122
476399835	19
-1369441012	95
-776337781	410
1074657180	60
1615420945	12
1775577479	16
-1633912259	31
1383949715	238
-1399644467	7
1313903402	9
1277413333	12
-1189847346	42
-152766638	9
1605536014	50
-947958869	9
1778785956	43
-115019907	18
-1659716797	28
1344071919	13
795205031	10
-1557748127	212
-13563701	39
1039355722	24
-199374668	12
249455186	13
-96936528	10
1499045485	7
1475528903	29
-259990536	14
293686983	26
-1813072053	7
505129269	8
-1120654301	7
-1047269105	386
299814650	70
-1472683654	2533
-90293450	8
732419458	10
1625165571	77
-1825710205	9
905657585	27
911381184	7
-1042255013	721
-552428198	9
-84060211	8
2026201835	98
578741143	120
-1325095060	2513
1635349109	10
1249413779	8
2000859678	12
512772373	31
137924989	66
-2118132126	180
-34108210	6
1250129302	33
-1608812197	14
1670761929	8
1953978813	96
-1251232778	10
226020610	10
-97753933	7
-1130631350	13
-1529431318	16
-1821475859	8
1770191478	10
-859637207	12
697347729	25
-1085194088	247
-2001361052	21
-42061924	6
1960142436	10
-2037656249	118
977295010	128
-164414116	10
-2105767973	76
-2010703419	10
-750977654	8
32876358	49
-1343488405	53
-865009856	7
-1639962524	6
-393485667	12
-1277717849	10
1938851800	14
1353433223	12
1783440041	11
-1970906067	6
802361543	6
-1580015732	10
-554306452	8
40464668	63
-444946889	9
-1583219416	153
-436243375	9
-1297533479	6
1445788715	15
1079408588	19
565850897	8
-1464139796	21
-390294445	39
-1765890616	50
121173531	51
606332897	35
1425425366	10
1373169397	10
1164865829	6
-12044221	11
-1405848817	27
-288463623	44
-1029143822	7
-145358072	12
-1257078803	236
-184921912	35
1283768218	13
1724911571	13
1239856134	6
-940414695	28
611149259	34
-1423454989	7
1391132260	8
162661836	9
1706392629	6
-1039203198	77
922602091	61
-968404424	10
1782276500	7
-1502435686	12
1144208884	11
110675288	38
1159450210	11
-356067318	7
788022151	7
1739814791	12
526445016	9
1210319133	11
80138831	30
21840609	9
-1337445612	13
-1335541700	75
-1349855022	8
-1550273755	247
1958579246	12
-746292284	62
-1046289734	7
-664411058	49
938721071	12
-1194830900	11
274777435	7
-1286854948	11
-1668114305	133
540342104	12
1068994178	8
1844263492	85
-1936525567	42
-1771199261	76
-499861469	6
1864667776	13
1251344743	9
1874100404	13
1907146946	11
-86678614	6
-249170294	12
-1461544153	345
-1179737265	9
2107915790	8
634666764	66
-291889874	7
-1595379632	7
-372690791	12
-1516113411	22
1546420612	29
1448866384	500
1993861214	27
1503366164	12
-44168533	95
2083223363	90
-1298111753	7
-1841067102	324
-1888293335	31
1391395933	465
973998576	265
3997627	6
1440765459	10
2003587203	6
1502569694	10
465750289	36
-844231634	43
-322924086	14
387946915	8
-728323436	6
-2021139582	7
-751456285	13
-1004662006	8
1251035879	29
-1170901108	7
-416715735	13
827745747	12
-1632456600	86
716636114	11
-675348421	12
-1001436104	77
1096290792	8
1758905480	7
-762351231	150
-970285155	186
767328727	7
1848567885	31
245297949	9
1478322997	24
-396182086	8
-1973092543	10
359453228	8
-1050619358	54
429565982	33
-1719191366	129
-129246530	7
1728925340	9
-2014268187	45
-753368540	6
647048324	6
1648802747	6
1738549874	16
1978270024	7
762101465	19
-1884605144	12
1879807108	8
-1466085630	47
-526699006	17
1686726571	13
-1674506285	9
-1343681678	230
-1629132899	18
271417464	8
-634516743	57
1044999316	12
-823314908	188
1450713306	10
1626536280	7
-1694934214	12
-836970556	60
1029724940	17
1441524757	7
-709557706	116
814463624	7
-1403466078	6
-1874376091	13
-2111402726	64
1928589971	19
1289280979	71
1838860183	35
358314272	7
-1256876954	13
-65292073	62
1174693972	8
815505736	14
944457338	9
-533305908	44
-2046105824	8
568081260	9
15019793	10
633533890	9
921099317	15
-777968152	10
-1116747659	30
1989765143	9
1779627161	6
-1062709220	13
1001118217	7
-684976269	6
-1742036915	64
-738071796	8
1303001399	7
1616852210	6
-1117339644	37
-1648119255	29
-1091732174	16
-734375902	19
-2061562541	7
1826736758	40
-2043115650	25
-2003605200	9
-1932059718	83
832607075	14
-751880218	6
-2109720664	10
665600180	48
809001240	47
5028244	6
1066601529	13
-1225495585	18
-1737946047	67
1476321815	12
-1322953735	12
159902188	23
-1060466247	7
622019826	10
460861619	6
316520690	12
-989419112	60
-583713588	54
-1292666367	8
1263922155	14
-595283120	10
-988888133	49
-841998742	6
-280405433	10
671314133	128
719281982	25
-1986536162	43
194233496	53
-2013046235	37
1468537527	10
-555565988	13
-1104364145	6
1230031535	63
-889752986	50
826171431	10
-337818623	12
1859326915	10
-1714826263	12
26182994	31
-355293904	9
-618256556	37
619006717	20
902825577	23
-1917210442	29
-745022532	8
-953062946	12
1246624958	116
-2000968602	581
1193922436	8
-474173038	9
907466551	8
-1200145510	6
2046671583	8
-409503149	6
407395183	33
920197886	11
-92282886	8
-1605701004	19
801723216	7
-1213342012	9
-58065937	23
-661127690	18
258168665	9
-295078995	331
-1650120825	38
614570308	34
1042186107	9
1637527284	12
-1251973260	7
-462173336	7
-1899657852	22
1822540954	18
-244073652	16
1352943172	14
-578714963	15
924325075	12
1417866125	19
1042778260	8
345173559	9
1737004258	7
-1141958088	79
-1660366385	6
1012190088	8
2106503128	45
418939538	10
1720290223	10
-1364496790	8
1688355980	50
-1680435323	46
1327813679	70
-709120406	379
-947900149	8
185590832	32
-1903582884	11
-371447394	10
-1755812566	9
-1322971764	16
881388822	6
1835406288	42
1646482481	8
2119169869	8
118621595	33
1770662721	9
-1005875500	13
411147933	11
-388617918	16
1760526701	48
-795645061	85
235223893	26
907878753	8
-1172769263	13
1200998011	25
1242416280	9
707824470	9
-1517927860	8
791142121	9
-1067989760	7
-1174520375	11
2044757832	6
-622521720	7
766512557	10
-1228352834	10
1942441267	8
-6404823	8
-438717508	8
1170597464	21
463434555	68
822080144	13
-1529546472	7
-1129426055	6
-551747701	9
-851739638	14
1697860605	17
-1179021596	22
1124526211	458
-556147317	6
-781127562	86
-738387389	12
-337824083	9
-372588120	6
1079797904	23
1677036238	9
1183389720	6
1601544376	22
-540760888	7
1566972174	9
-1051779381	124
1431083885	9
-159974890	13
1594012418	24
1900997662	6
147345439	11
-75948283	7
501084728	7
-388230521	6
-725278348	15
-997523749	30
70126508	30
216799148	10
1422645205	8
-1739454910	7
-1744971972	8
-240102630	6
-1186714224	6
-1797977967	173
1946696066	7
1110618515	11
-1225425267	16
1884788235	47
-930693307	6
1904996934	9
1272022466	9
-666753292	312
-787323285	126
-545383465	11
148318130	14
-670249306	143
-646618030	17
764123850	10
92952924	10
-185524023	7
975558363	10
2079886307	9
403461298	8
-1784827072	9
583304131	10
-1148725204	9
1803895867	17
1532181695	15
-257504870	12
-1303145231	13
2133392059	15
-1134460713	959
-1445511357	46
-362216487	206
1740381188	45
-1361855379	11
-84305364	8
1044294870	6
801660454	7
1581130888	7
-1543473533	13
1260476293	8
-1174486944	44
-1781482631	13
1482389464	52
1983017782	38
-436957118	11
1121791039	17
1671250554	9
-1333180281	9
-253781491	11
645190870	7
1990654018	10
1577022787	7
1532045210	13
-552952517	15
945362103	10
-1016918412	13
-988601803	8
-895004315	12
1669143382	261
515989350	13
-1325441588	64
-1272826358	7
181368090	6
510457358	9
1453170528	6
-1337411327	10
-26588760	14
958946889	10
120735069	8
-461119604	415
37566818	19
-1140255394	11
-331597010	115
-173020888	27
1350812452	40
-646359737	91
336737076	28
542478102	19
-2020481519	7
-268445721	6
-1024656491	10
-897357732	36
112949334	7
776298147	17
28315759	10
-1294822573	1446
303555030	7
-566458146	18
1090051301	12
-660962003	8
-871603789	46
2034011728	17
-275398083	18
102441293	7
-681544776	9
-1594045205	9
352502428	8
-1797271300	7
-1710941027	13
946807658	8
-1498726441	4571
-1054764624	50
1880837013	517
1195169497	49
153027286	7
1638195680	8
-480181937	198
757394057	95
-670370383	12
922408101	146
-1866148274	153
-862402735	14
-2053334073	6
797896558	32
1552877615	26
-131140599	14
1085942647	6
-316704044	14
-2033761953	11
1722149611	124
319601826	27
935469683	7
879287609	6
-1901850241	15
1773494700	13
1289657239	10
-1044072389	6
1197530877	28
995558055	622
-1246259578	26
372130167	6
-637056188	6
-1952830232	14
-1023545647	11
903536190	9
1794615271	6
-1420321174	102
-594913828	19
1217122152	23
-945925828	9
327016592	16
-418834518	6
-275670723	12
-477886993	46
1679529205	47
-579318460	26
-348121374	13
-891277957	13
-471610947	49
-213669233	42
-1395704349	8
-441303621	11
-964322747	10
-1052020158	9
-935709966	7
516906305	13
-1458351244	9
1660806293	7
-1581285377	6
199038551	6
133943988	17
1906330977	14
893727582	7
228558098	6
1751938738	25
633353468	9
993832429	6
-1386355844	311
-2136078779	11
-84631755	24
-804196836	7
1862726828	16
-926614602	8
-256721825	11
-105864289	81
-1964346303	6
744533392	6
-1982673820	9
2042995509	19
555375672	13
573992191	6
-265623565	6
-1972414393	16
2018496829	114
1015178544	6
160245817	14
-1986468667	10
-1205124181	127
1354982185	9
-1223297576	30
-971215789	6
483739131	8
2089529909	119
1510995252	8
355087285	6
-1389655133	111
-661163055	8
908543013	11
-1403942089	44
-284545804	15
-1932210487	12
-143435712	24
1456452854	19
-424847061	9
-1875146379	13
1241458551	90
-606044172	427
-1008645192	12
-620171154	132
-602450924	8
-2048180484	83
-1560018702	9
243501930	7
955877218	6
-2018691023	12
-75802275	10
-575474430	13
224005530	9
-534689791	53
1297291207	11
-1733662256	18
1302333095	11
467663228	9
-65674906	18
1676092701	90
-841364305	11
770407284	81
-1925853633	10
1895636137	9
-340358969	524
-2134562736	8
-584591965	7
1710599097	16
1681907203	165
-270622246	11
-1777793689	11
27780514	7
-673266799	30
470185014	8
-1864680729	398
-1166890500	27
51929161	6
-471976775	17
1460794808	15
1522518960	10
-123863321	8
1719195858	9
244226895	9
-1241312212	50
-1336006652	28
1252496242	10
1913910419	467
1416028714	42
-1110967445	51
-1900156495	27
1383561792	232
747883763	69
-890147970	95
-1715244847	75
-218852438	57
-98270529	7
-1708976604	262
-124031278	38
-157899810	18
187812007	78
1204744494	10
149896448	16
749832264	8
644855662	103
-884970367	8
-907511882	1788
836187163	20
949274121	8
470570426	9
-228456542	14
1312019654	10
1111153067	6
1439922327	41
457148371	16
66725654	11
81893997	8
1300007880	11
653092089	11
132281853	12
-1690311029	9
-1408947245	12
-828253549	10
1918590600	145
1760664341	16
-1826158978	44
2090803812	9
-2031538003	9
-800895625	10
-1938448622	7
108355934	13
-1327548717	1329
-1759948734	17
-1997506701	26
-1143187263	8
1461720200	10
2010876434	22
-843110468	7
470574488	11
-1018334223	14
751216172	9
-225358830	82
1676066944	496
1424074221	13
-1067548024	16
-960962466	12
1649914049	7
1890390355	10
354225233	11
737457264	33
1900336210	345
564684623	6
-2068487615	9
-1950636117	6
1118449231	6
-1159174272	8
12015375	8
-1690631430	13
-1665549392	9
-1763583559	27
-828021186	9
1866160715	9
-1061668987	1216
543220135	20
88919632	8
1217685117	11
-1917122199	46
-1459672753	16
-1848119534	7
693560252	7
926285545	12
656340340	8
-214047188	13
1875344780	9
-937886572	30
-1427521145	6
-1746543592	29
1658176817	19
-1939068424	15
-1910138973	9
1299775307	11
1836300935	44
524015919	11
577519099	6
-1127471200	7
-1264979005	11
701642839	48
1804275652	10
-1344276094	32
-994659633	8
-1134482991	45
-137751328	24
-770322634	56
997866056	44
1123140782	11
-84518237	23
-1724171647	13
-675900215	12
2079524072	30
43364607	18
-41901893	6
-926385188	17
-445751993	29
1816752323	24
-1220790707	12
-645541624	10
-105750698	31
-1287403298	13
-619903248	7
1005708042	24
-547052638	7
-1106685451	7
645876424	14
-90678235	9
388919433	8
-525718794	9
-1066292183	95
1112064274	650
1915317378	31
-1923025959	8
-1992536808	11
-1436414447	287
-1833307473	454
-1596409298	55
-1375111949	8
259296268	12
-275508524	6
821677655	13
-1356145559	234
-222224332	9
162698749	7
459739534	21
-507047656	126
728487297	314
1132921675	11
1514075834	8
-1767432851	7
-1944993128	9
-296605957	15
-294712154	10
1091783213	71
605579864	13
-1506070408	10
-1040812938	11
-190726868	13
-741707526	9
-664081609	10
1307719801	14
-873914626	46
-709561820	19
-1278161542	24
1724065049	30
-1521367780	125
-1789896528	10
1813066210	70
-1911033315	30
1558460477	6
1212786791	13
592106890	14
-2015303230	839
-1567116084	6
1831802500	8
2134332019	27
47143256	28
-668497901	9
960492399	32
-1465222746	11
-1149330678	22
-494421669	11
-1036015845	38
1859686451	32
124141127	170
-1456806892	15
1626984920	95
2080506529	6
508880509	8
909285231	83
1549232190	68
401488486	10
-1546226572	72
-586768815	20
1149115814	64
2030808305	7
-1981425332	6
-19356311	12
-995360072	79
-1513574555	18
513896955	8
-2129413664	21
560241059	46
-2078017100	12
998973746	10
1363980519	9
1490387858	9
1269518614	8
1000930898	10
1951752376	14
726975788	39
2091333220	8
1882856727	113
-1787356553	6
862836195	13
541772769	8
-408855334	6
1540259231	313
1361052682	67
-317064800	11
-466245472	10
-261490827	8
-752281031	9
-368444029	44
-727974434	9
-711283722	324
-226399340	6
1857642709	9
-1958069302	8
-121337790	9
-76235429	6
-1904378973	64
1717011554	6
407461158	9
351658885	8
1304785211	16
-383422733	206
399456387	9
1713865642	8
522199757	6
1853540432	6
1776403826	6
1298912455	12
1513598114	8
1658793462	10
-2012180140	9
-685318536	14
-1395052208	9
-1718778480	8
-475627405	6
491294316	7
2043773300	6
-1604915693	10
367193809	10
-2007925744	21
1640920119	9
2065923539	28
25425824	15
-1225423876	9
-1144281434	8
-345713731	6
1406859311	11
980486430	386
1516174344	51
-1807552413	13
-851109184	10
-1894345065	8
-1670618951	14
-1526682290	15
516148987	96
1567611879	7
869747220	9
1786638952	30
-1696345104	209
-309349276	6
1192195517	16
-521867266	680
-160533913	10
-1249587486	37
1506159181	10
-1080135596	6
761691032	8
-446964564	12
971390410	87
-1231974261	19
-1881105282	257
-412788435	36
1583463418	9
-1413277958	10
-1429448405	10
-1392677088	10
853784864	29
-233767903	223
1739246458	243
20641732	25
-29314465	37
2010657234	14
1508562504	823
141981651	9
723595406	69
1037159747	43
958571172	330
848773135	18
204683976	70
-1787386904	9
-1441270439	14
-112548316	6
1511485022	10
-1641084843	24
-267444375	21
-1659071744	19
1558616759	88
-1436485506	6
-2084448961	9
-804229610	42
-1416711269	15
-712535698	496
68409952	7
696532220	42
-2059485660	8
2073381755	12
326516579	10
1914531972	17
-551310272	9
-1199684982	9
-1762119549	18
593036428	8
