#fingerprint	count
1174892397	7
-548679604	10
1464750551	9
-455464156	15
1737119503	8
770586892	6
898950951	9
-1653933576	49
-442460636	40
-1258748626	10
1579213973	77
-164699565	89
-627806194	8
-2131094113	66
-760377742	60
801155009	7
-1896700533	10
132508719	12
487955436	34
1188867408	67
910982703	18
1643205539	10
-994973636	6
92773450	10
-1728822473	8
1068742402	18
829389778	31
450504810	44
1820490577	15
177284115	202
-1714540804	7
-1435091128	556
-238824141	6
1673686309	241
-618663217	6
855586636	12
-1206204156	45
-1751071376	38
-10390816	7
-1687897015	6
1965708701	34
-589034860	47
1493330073	24
-1798650791	27
-789065634	7
1617500795	25
-493152259	6
-833310519	6
-1547134882	55
446792290	11
-1128489514	16
-1960810693	516
249880446	8
-1249379980	16
-1384228458	19
-433608279	12
-1450756326	13
169670575	10
-258454349	28
-177470079	39
1497248759	9
165721737	6
275423936	13
1235077646	12
-1574503224	16
-522528963	25
-1014241158	9
-1160997560	9
-1459770063	11
-932336176	11
-978700099	33
2137770892	6
-377333807	64
-1416829976	56
1562210563	27
1273545984	33
1834846308	15
1358254417	475
440338947	87
-853767656	137
1466712688	15
-562984778	42
1781034177	6
774215334	16
-1705605272	16
1589343893	31
1976306454	7
1575505787	6
-589181529	960
1320087960	108
1296823199	9
-407682123	23
-1517623538	96
-462700648	41
1961938968	65
1378638319	36
-804767811	12
-2123616443	11
259039810	17
-1183590697	35
-397078327	8
-746711401	8
1514398991	11
-358775840	20
-1862368102	8
-1753720512	20
-1598634871	13
-1077855040	2831
-1976834104	17
-1495888317	7
-10758259	7
1718776494	18
1885494130	14
-1170544351	9
-2142829559	142
-149405730	9
1581899103	944
-876015405	8
-2142978563	11
-590305611	21
334069196	18
-235416347	14
-603941353	6
-151559194	16
-1393991207	10
-380932113	12
-421105354	7
1345959911	10
547115289	12
-1896587562	36
2139707711	6
1790824193	9
-354434103	9
-472363118	32
-1007290557	15
528180276	7
659704707	15
1366112860	16
-869244405	36
1356312511	8
-1679010638	18
884438668	23
255345036	61
-58433326	140
1918976253	15
963262944	8
-872304389	6
1126567609	33
230179628	305
-1936017294	7
-440461439	11
-772084898	12
1748241452	8
-551079407	31
841886248	38
-94498357	16
1520603271	6
1147291579	11
-1685137403	125
-1598105079	15
1384042957	7
1833239678	6
1144186842	100
-110283304	18
-197510339	7
110573860	27
159939219	15
1021530814	10
-19560469	24
1288598524	25
1760651456	11
-1390102915	26
-1165035421	6
-1621131584	19
-1176351154	27
1738886565	8
-936634034	9
-1155151486	7
-1090899370	57
-1293256915	8
-273340643	70
266613855	8
1787805086	66
661839329	234
-406673719	14
1689672151	13
469052453	105
-838495759	28
1918281931	131
-1149209979	65
-1648602015	215
29173134	48
271061805	7
-1670119734	8
-1237320868	41
-1561412887	14
-926038536	11
1362573641	7
-2029495009	6
292613612	13
-108226870	443
466364700	68
-889565339	43
-447622375	8
761774361	28
-1848240764	7
1578118743	9
683699007	6
964850508	7
1530603861	46
-566816205	23
-1305960155	427
-396381185	12
2050156769	65
828597312	8
-1287006251	8
-1908447016	9
1417531389	8
-1576769844	6
-1857945393	9
-1482135060	21
-176794117	6
-59982504	12
-861135226	13
-1416308016	6
-1567362702	20
-1518090524	9
-679082533	13
-582597781	56
-1505695673	7
-967373249	16
-1655517680	23
-1368938328	11
-410835663	13
1615962036	14
-258696051	86
1927686	593
1391887928	8
594168112	6
1361164612	10
969752670	20
-2075855155	9
2026779065	4
1865313237	7
-130933326	25
-728320692	10
-2014027334	6
1141224059	36
1737417418	6
317766503	9
1689374713	12
1010417358	7
1648295718	7
-1041714762	52
-1293179837	14
2050203621	70
1723653060	13
-354506405	76
1702182919	43
654176642	19
1194419737	8
-25422465	9
127717933	18
274889857	7
1654663586	9
1238619697	6
706067523	11
-913892558	17
774515436	7
-1453559547	880
1117762433	11
1270646480	21
-177248153	190
-1029341417	8
943374467	91
-251282542	5
-1221411093	27
1145634663	19
-1914003433	13
1342591403	6
1535464749	12
703076776	6
697883277	6
151929181	9
615927066	17
-1761805326	10
-1957369118	25
-1800404414	177
1585664429	19
-1129454566	12
296954113	84
998359586	8
-2099142061	75
-1233036149	8
54552623	9
2110049514	1282
2122313107	66
180576755	9
-217671420	6
-1655412979	6
-1532611477	72
-375158250	18
-423418430	31
-2089539787	33
-2003377354	56
1481318377	114
1867688811	9
-572297453	106
2078128831	7
-1951458197	52
50353856	28
-209360646	8
1970099858	8
220438606	16
-1196130024	27
-3152169	6
831157136	26
440959186	12
1482143032	6
702212137	16
1112360978	14
-177354700	7
1344195184	15
-1800216035	39
-1304003717	11
-1851614875	14
673939848	17
-1467583217	19
1706819628	8
-1691580116	362
1898910753	15
-1709903766	10
-910963739	14
-213398706	11
1456312820	50
1634975845	18
1647773171	8
1961815036	7
1949378362	11
-160987484	8
1291994184	5
348305767	6
-310025660	49
129070969	24
1240029241	13
507790256	13
-513741556	88
1040849670	299
-2106506845	34
800594198	1306
-1074250248	13
-952891231	30
-1940490411	7
-338255164	7
1394616091	11
1865105239	7
-1840166833	57
1746902070	39
-2014580035	8
-1090344776	19
442634141	55
-745360751	16
-1229592959	8
-118023045	1215
-2033347093	373
43985703	93
-1313908372	49
-1546512550	15
161193796	13
2140152290	48
76630723	34
-613347371	12
-311019725	64
-502735771	16
-742545772	11
-1032730709	14
911577498	795
-395453924	471
1908707361	14
1043167601	7
-1415085840	22
-2105646035	13
-2071230664	8
-1716153594	34
1856547429	48
998232820	38
-183321108	44
-1362965737	6
-1587516784	10
1387715400	11
-744105510	11
1385342600	10
792654925	141
-1215628247	9
1040676426	53
1430561027	10
649985151	10
-1225891481	6
-1425598460	8
1120590351	23
-766860614	99
-1928169519	12
1099995945	211
-965268544	66
-1023428956	26
141250874	11
1929293093	15
-1224062827	70
1077983934	7
1573393919	78
-1651805530	92
157208841	10
-439039245	7
23704480	19
-1586799677	9
-946710695	20
-1135064766	10
-656078533	12
-206046826	30
598860937	24
-3236382	17
1076107122	13
1291838260	16
1359210111	9
-1245093759	20
-1212066171	1158
1221488196	10
1727094589	20
680716909	518
-1285453150	34
2000195660	7
-1486662239	25
824005685	70
-620031844	6
-94555072	12
-689110032	9
619541684	33
-848180492	17
-1667253302	275
-1412077036	126
662098114	10
-806874843	44
-191338735	27
733406211	7
1377155636	29
-2023530192	12
-1362360420	9
945723711	213
-169204652	162
2142397668	8
167229887	8
-517371818	9
-966673898	9
-120924888	23
1786585834	11
660854835	13
1930369915	6
1862768516	470
191704824	21
297465806	8
-1210146044	12
-9754209	6
2093271054	17
1317786971	104
97780338	11
337248404	6
1858854644	20
1148000574	6
-1946007476	70
-1330773354	16
-1608374442	6
139507195	124
634773266	62
-1385055019	6
1081854428	6
-187678204	7
1384309782	13
-1898250828	14
1927634139	8
-755012915	47
-435512658	9
-1275334764	950
-1707401108	137
-542550569	40
-739981858	6
-2004659457	17
-2067426065	29
896255973	74
-2001331420	52
953893749	24
966974346	72
-1990461079	7
1808449007	11
681787485	25
-1516714337	76
-1195964107	7
-953902325	18
521919998	9
-607871515	59
-1946025613	13
-1773424321	19
-544429620	8
971404980	2765
-927009052	761
1248204110	9
2052972921	15
-111457034	27
1573412	9
1337555430	153
597219802	27
-83437960	19
793604680	12
640066777	44
2666546	20
-78343537	23
-1796166412	4167
1167707075	18
-532162276	6
221085169	18
-1026793717	18
506876397	388
-918917845	54
-378746794	116
50004498	636
-667032582	9
478403253	27
-1613962916	11
-388548072	23
-1922250151	12
1027753863	28
555591959	10
825191604	73
1073451745	6
632265786	14
-1623649052	7
-1338106740	193
-1838614095	11
597442151	11
500007142	6
-2018365737	41
1795939059	9
-1855427619	245
2030514526	10
-447449723	1451
-864288097	14
-835788906	10
-2106465057	8
1325835804	36
-1952008856	5
1592859638	1456
412731894	12
1572364137	19
-747360696	23
-402005347	9
-1168163178	21
168336247	6
1574978849	8
-1865362002	9
793933018	60
-1949922105	47
1928851478	30
-416446303	15
-2085931563	13
1450268691	8
-1475172354	20
1035785664	6
940776130	83
-1339006785	10
-675378931	8
-1781125966	41
1598784093	19
-109221785	202
1921966811	74
-1294303318	83
1761605040	38
1364637417	16
-200514502	71
355580711	6
769088079	90
1915832560	33
1660753336	7
1129221483	7
-1062146596	8
1271656566	12
-1432320225	495
-1986378969	9
-1281162352	28
730414538	7
1282797096	6
29209239	127
1041911163	20
-1442183135	12
1298196706	6
-967339483	11
-854679421	12
1046339544	7
-1976324064	7
-1958850536	7
221822167	27
-1037534495	14
185097798	24
1184679216	7
1962682616	31
1939574588	14
-1399560065	19
1714355940	45
1628212831	17
-1510034302	81
-19237881	213
-1613456159	414
1785415868	6
-226156601	9
1857030950	6
1540026432	38
1626401404	10
1271777158	6
-1792168410	23
1953667138	14
90387093	74
-938488223	16
1040978166	47
-200939147	70
23876242	9
2131754806	6
905503680	325
-2044267410	14
1171987835	27
1811228840	41
-765845680	10
-508447708	6
1617264860	12
-1798899800	8
-621239967	29
-994514595	23
-926368321	27
-825367443	7
-1202246969	25
1504297758	25
-140931323	107
226214867	12
-1120710865	66
487594318	34
-675432459	46
-753407656	8
-1456448206	98
-410742875	56
1893376989	10
-837882079	9
1004243391	15
965098357	18
1582029851	8
-1340557815	9
1142402257	54
63600282	18
-132827909	6
1331995546	28
-1108159766	96
1723508892	88
-206930343	79
1368459500	76
-560004839	23
-1897247952	13
-702144994	11
-810390279	8
2036038778	124
-3840228	6
-1944669467	11
-322576825	13
1153610893	77
1461484697	11
-1236349930	6
2133320421	108
-889243952	7
225560818	44
1874011451	61
2035683984	39
1209744485	24
-744540063	6
-761902940	6
2098246007	7
-1950398042	542
1648231205	321
1502864119	35
-258610549	31
619680879	227
1106453639	19
1977067178	9
-849287302	69
40267819	11
-643748960	10
-896153913	9
1086117886	11
1912171968	11
1395945707	112
-24459462	125
-1705678675	6
49829817	7
1300386802	13
1806002842	9
822702075	8
-182594636	15
1070453072	6
-591850146	89
2060990835	6
-1568500211	23
-301445151	11
11895761	8
-45455212	16
1777945692	9
-2128344613	23
2093780864	12
-370029573	12
-450976250	30
2077036610	33
1721339075	9
-1302879709	9
1050897501	26
-1456029208	7
226756842	9
-1574518898	16
-888249828	10
-1354212470	10
1225378866	10
380954173	63
239385600	105
1358250976	11
700011037	14
-126473606	9
77915511	7
1735511712	6
-255049729	20
1972572873	85
-618393166	24
803909563	14
1004341228	44
2107483170	61
1488689442	9
-1838211781	79
-1332347305	9
-2072739114	16
1816632739	15
-2069246126	8
507473753	10
-496453007	30
-707906282	8
1342407092	100
1688239656	551
523776141	20
1168835273	20
-494649754	17
-1634087030	412
-1988995123	44
506745406	29
-1111244514	56
-1028905356	11
9982177	11
-54375061	66
-1990591114	6
-960296195	23
1441244484	8
232413160	1637
-1466500794	11
-1610275748	7
1840352233	19
876158888	10
-944982464	20
1550838352	8
-679496670	28
54099648	15
-881121361	11
-776337781	21
-615315924	1320
-1534765965	8
309536417	10
-361903762	12
1383949715	78
1626646615	26
1313903402	9
886763139	11
769404199	12
-152766638	8
1605536014	38
1519283926	16
-560365330	45
1590316497	10
1642977759	23
392690892	984
1074617459	42
60198097	8
-875565953	9
-1134825863	56
867970318	8
-1352556582	16
1756539753	14
1499045485	97
-1641733054	33
-1192950439	13
-1527723842	11
-1697996386	13
505129269	8
831138528	4
-136596045	11
-1406136977	23
-1472683654	913
-1491967020	6
-1956207187	16
1625165571	1975
30670206	6
-638034852	401
1204260550	6
-471621830	20
-1517927593	35
-84060211	8
1117448764	624
578741143	498
571121760	8
555669101	21
-1906586407	8
-470980413	11
-1137204153	6
137924989	110
-2118132126	542
614542403	28
1231166745	27
-809602215	6
1777872702	9
-622255445	27
-973667810	15
1412624435	16
-733740388	21
130479105	21
450073209	5
-1638165296	9
325309053	53
-1281961399	46
1815247283	96
853319356	9
1847596445	29
1793064266	13
1738637432	9
2045448013	25
-250883201	29
-2140191269	6
1309707243	13
-189884441	13
-1356600757	179
-1092256443	9
-1343488405	92
-2022071409	62
-1639962524	6
-275946697	38
357680395	30
1454400747	9
1787594332	8
-802467113	4
-156188643	17
-69809752	42
349640824	7
-554306452	6
-388114620	48
-1052815331	34
441183838	13
326020193	9
-1297533479	100
1445788715	7
1079408588	34
1571583531	10
-1243085942	6
1296418314	94
514652110	6
1329533427	6
-1699795291	9
-1227055968	48
781012641	76
-1912858940	34
-12044221	11
-1405848817	9
464099956	357
1521951483	26
1060681416	46
-1257078803	136
1641508724	47
-1036317389	1298
-1482767674	8
-722434530	15
1965836253	171
-1818072427	19
-922901722	7
1204376853	61
1602853311	39
-661147676	9
-1039203198	48
1289132755	106
1254087000	1315
-1497826118	20
-1782385651	8
2098330955	10
28458542	11
1159450210	11
-726729562	27
-187970487	21
-149505343	7
1084945000	6
1997383645	46
433630199	11
-501702915	9
1763110174	12
12872148	7
333778481	12
-549923071	11
1958579246	6
-1044926170	215
-1046289734	7
-992511454	9
-2010467449	6
426804628	66
-381774400	71
1132466293	28
-1456270377	22
1745989519	46
-1124297866	9
-1296808555	6
1543664814	6
1259770676	13
905584855	7
1580784400	39
1251344743	9
2079241404	9
-1441456469	10
1498645041	65
904216842	8
1943213950	27
2079918814	103
2107915790	7
1700397107	13
401178776	8
839421847	7
955338901	197
-249565350	45
1016394953	6
985558592	34
-1110575251	21
1073750365	30
-1871606615	15
-441945232	11
-2092425282	7
-188525104	1193
-1911953116	13
9042268	8
973998576	20
741916284	11
1440765459	8
702051024	6
-520920891	33
1882260696	42
-844231634	152
1332493115	6
804144394	86
-728323436	6
1077609208	8
1237746132	19
-1004662006	8
1599012978	19
-1284247374	6
919644988	26
-231216599	42
583542656	15
-29155218	54
1645852954	8
1378965279	9
1115645280	14
1491367985	25
729629016	12
1097283371	6
-360613088	24
1844760051	12
1845395057	8
1478322997	17
502446730	8
1598274133	7
-323616680	12
-589123481	11
429565982	30
-1719191366	113
1696797649	17
1332271124	12
-2014268187	39
201345237	201
647048324	6
1259149789	17
-22000654	6
-46858882	10
-1648884222	529
406738670	6
-829145696	14
-155573705	61
517493010	17
831566260	1329
1106680314	31
-1343681678	279
-1629132899	49
877864772	35
1870920395	8
353244736	20
1137068289	89
-1049595494	20
2051250494	8
-511100537	310
-1063429742	7
-150002450	8
-706865916	6
-1497506856	10
-2077708331	23
1440884411	99
-777517660	14
-2111402726	14
2112475089	7
106494685	10
-610305485	21
358314272	7
780202303	22
-65292073	56
-1428281546	6
1698315084	6
-112993745	10
1829329858	26
-2046105824	43
1432600484	6
15019793	10
374111042	62
-1276791829	37
-1540857771	205
-1743105638	57
1293731301	7
1251822497	18
1369873797	7
1001118217	7
-1725479590	9
-1742036915	39
1633143935	8
1209398399	6
-1640425208	23
754095112	15
1764690613	687
-1091732174	16
-414223612	42
-362435283	8
453506869	27
80674207	45
-487334600	7
1521395361	8
832607075	51
-23056271	12
-2109720664	8
553089212	56
-351992598	14
5028244	6
679059638	6
794885039	42
-309374540	10
1719871111	19
967718884	105
-1532254949	53
-1060466247	7
1126958372	3534
777903364	10
-230602012	6
1517882475	12
-411744264	42
-730668580	11
995255592	15
-595283120	9
-587923929	6
-212279142	42
-319787474	16
311206374	77
-229397525	16
-1986536162	34
194233496	47
689635722	8
-1257851116	31
49756518	27
-1374647395	12
1573770950	6
-994201726	14
826171431	7
-815550630	10
1859326915	10
-445010084	12
-1159970414	83
-355293904	9
-618256556	25
619006717	17
-828352016	1403
1454572975	13
-1569371606	13
-2046091013	14
-769889683	6
-35879649	17
-734246560	48
-1281519850	6
-1953035928	22
-128572846	6
-1097211238	8
-418228287	61
405192648	190
2106646571	21
-2124401981	14
1983123466	15
-770098004	91
-579120112	5
1369589997	8
997266378	48
754526604	37
-295078995	36
-2130772475	10
619572907	38
101756538	12
1584998859	21
-1251973260	7
760463095	45
194784810	6
-1550857566	9
-58679840	21
-1299894087	10
153163723	7
-174308629	258
1417866125	7
1042778260	8
-1308197293	16
-1681411331	1618
1564234394	11
-582503261	7
-1162952630	5
-1084987076	24
-1218103255	78
666372507	9
-508292496	6
1921808086	19
-973461166	6
1327813679	19
1991655257	19
-1024024188	139
1726530996	6
1247364243	7
1836737090	6
-1755812566	8
-1322971764	12
258985398	198
1835406288	22
1541641743	7
-2079976293	7
1842396054	12
-973805062	14639
300594779	24
428476407	475
-388617918	72
-563814423	11
-1799783795	7
235223893	26
907878753	6
-2046974335	48
754360552	24
1407098756	11
-1583343576	6
-1172828095	17
2002317308	266
-1067989760	7
-1965679746	9
2044757832	24
659177742	6
-537339908	10
-1997330601	11
-398587886	8
99250955	16
-438717508	8
278613099	17
-349493271	18
-1663817284	11
-1529546472	7
-1129426055	6
1548931077	9
1906109187	1382
-428248948	84
-1179021596	22
-1399007080	10
-1023442175	13
-552835669	18
96992369	6
-1916427955	75
-372588120	6
698888554	23
496503559	8
1183389720	6
-102839354	117
-1323456975	8
-1392465400	65
-1051779381	16
-1091515780	33
-159974890	13
-1056775949	80
1291802866	6
-1037619659	8
-270029711	58
-2136549829	10
-887462623	20
-2108690244	34
-1195376773	9
-1088385525	11
-2031098447	29
1422645205	8
-1033124949	69
-1744971972	54
-1316552250	22
679984133	24
-1797977967	270
-103723325	208
-1102317010	7
1167652559	200
-1873774416	8
1728528838	22
-1470524651	8
-1854172946	6
-666753292	162
-318111882	7
703915538	23
-2025679168	110
-670249306	600
-555529215	6
1375388723	40
1590172675	30
2123228966	237
148847731	7
1170216625	8
403461298	8
-1577728594	76
-2042046531	10
-2014490413	332
-1694805810	5
-1304586426	6
-1964871380	41
1964065402	20
1464867793	14
1205023217	12
-664683420	23
-2028644129	10
-393522254	77
912051030	19
1940587078	29
436962545	9
693559422	13
-1331891722	32
-1949128162	7
-203108176	116
687882289	132
1306133970	13
-1913598431	19
1350533428	12
-436957118	8
167345832	38
377654611	8
-1333180281	6
-977745493	5
-1284742640	9
1990654018	10
-1318089586	9
-2062180552	14
1095212095	17
945362103	110
355122725	19
599152692	9
-900563065	13
-2068625313	17
-96903467	5
-1166387356	14
1934023994	41
-1417285677	255
973472110	29
-357496042	10
-1798551702	9
-513724322	20
515619130	29
1581992065	13
-461119604	137
1279331544	72
-1559469358	8
417145332	10
-1325777360	35
680260777	92
-618387085	6
-1484431300	68
-1037909716	25
-1203086936	13
-2084747791	12
904902865	9
-1268712472	8
1548389035	6
-731751665	13
220125191	13
867759688	6
1130479147	361
-566458146	12
1090051301	9
1683375323	169
-871603789	68
2034011728	86
-1516378899	9
102441293	7
-1710274388	33
-1630739962	37
-733010752	9
754956112	14
192044480	56
946807658	7
-2100821194	23
-1396624804	6
584801288	330
292528274	11
54351867	9
572852821	9
2104475626	9
1498207782	14
205741896	10
922408101	47
-1866148274	41
1141053098	8
1508753105	91
797896558	39
-1016957592	9
-131140599	14
1714062767	8
1417021179	417
1351821475	6
1722149611	953
1353388974	8
935469683	6
984479850	10
1567294670	17254
-1112172540	8
822840796	14
-1880078532	7
-748752265	49
-1736478900	9
-2065530454	25
1510573676	17
-637056188	6
1331552417	118
-1321970315	33
701233504	15
1794615271	6
-2091094254	12
-1787533261	9
1217122152	34
1802241820	236
-1783812502	21
198604267	11
-1542742884	6
1909874707	6
-323279615	12
-1521321190	50
-1011834433	100
1654032832	17
-1308904383	54
1800161189	7
2025205048	8
-441303621	11
510918246	25
-1803610576	12
1345546632	53
941636451	55
-977205686	84
-52764435	24
1820592823	8
-878475242	22
-319107917	9
1269024608	17
-1500325402	15
372656116	7
-563644202	13
633353468	9
687892200	18
-1386355844	330
1879344702	16
-1197909638	12
-804196836	7
1343215567	28
-790726797	27
-483605812	12
79754413	9
-1964346303	6
434857869	17
920863749	32
-111814557	8
1714961739	63
-885808002	18
753990110	7
32664592	9
2018496829	46
1882088687	61
-1252108766	28
982998099	6
-1205124181	43
-1938501199	9
2059298725	12
2080986237	6
-1572050126	8
-2141253980	6
-865687843	14
-620112415	10
1046934643	7
-661163055	8
908543013	8
-1403942089	79
-404899237	43
-1951678847	29
-196579948	137
-1352955708	39
-1639914045	29
-380575463	18
-1228933045	13
463617879	6
1446450961	12
-411970861	8
-602450924	8
1942480273	57
966695317	96
243501930	7
-1890050974	8
97496482	48
-75802275	8
-1848954212	9
-210773702	62
-1468915876	40
906318415	117
1760535422	18
850275087	58
1218628472	66
1817738436	6
1676092701	53
-1635957631	17
770407284	1515
-1925853633	9
1894378610	206
1766873093	14
188855019	13
675376870	10
1722231471	18
1849798946	32
1682752470	6
-1992811778	63
-1613129990	6
-411421203	243
470185014	8
-566612913	17
-222721411	29
611853512	14
2067601466	6
233883502	52
1522518960	8
-2088676932	9
1507541339	27
1326224311	29
-471254907	157
-1336006652	291
-93217152	74
-1765368727	21
-461475712	15
1429151483	19
-1270717841	254
752694797	6
-1090938219	39
2057736985	9
-1205731638	11
-1515333943	469
-1935653927	18
1818125134	11
645533919	7
-831819097	12
-1034930709	10
1204744494	10
1365395992	27
-1057836751	7
644855662	100
-251479321	15
-500474220	28
-714841568	255
23161635	10
-1348683082	7
-1594941492	15
379779168	23
1111153067	6
-727357728	11
790503307	89
-408260383	33
556283994	34
-1577578120	8
-1262733204	15
-214136073	164
-524229248	6
765499695	28
565247721	106
-2089167933	190
45111666	82
-1241961034	13
912962795	15
2102559718	116
578219419	65
-1893634778	11
838058059	7
-1327548717	801
1852819945	218
384360439	11
628017806	8
1461720200	10
1209212514	22
-470598405	125
-1568568949	9
-1018334223	14
1284003955	12
-288216541	4
1586770276	6
-1391689248	8
-1464893983	63
315356867	43
-198136650	742
-448950076	584
-486455244	7
79563400	15
-2015626066	28
1572256340	11
666957819	34
1070370951	6
-551970002	7
-1391376191	42
-1196578325	41
-1385379700	9
-1665549392	9
799272169	55
-74766701	29
1866160715	9
-1061668987	2326
-841581574	6
1119305195	12
1246177200	13
2141471472	23
1984836986	170
899491068	5
693560252	7
408849065	6
1059022104	9
266862718	54
-1024065158	46
1787085552	48
-1427521145	6
-315795734	55
1658176817	8
1840947741	6
-1910138973	23
1299775307	11
1201930526	16
-2093242447	59
-1633254844	15
-1137463659	11
-1966860019	23
1503113531	13
1804275652	10
641836789	33
321029350	15
-1409308701	12
1768008790	13
329451355	18
-1370123911	16
-1088351375	874
-1158530615	14
938714150	10
-675900215	12
-1159387607	365
-373913962	33
-889937552	8
-926385188	19
-510836125	55
1603593181	6
1525432167	6
-645541624	10
-1954579232	13
-1154613420	12
-276485808	10
2020205557	10
-201587353	9
-1024892004	79
-12190138	63
1371124717	7
-1830651147	9
-1308208928	8
550702884	26
-1821235885	11
1813085369	13
-1789766221	7
-1992536808	9
1993681008	12
-1833307473	115
1285845889	7
-1054047519	6
1022547750	8
-275508524	6
-315880790	9
-1356145559	76
-725739740	64
162698749	7
-983549185	8
1816013855	17
56236402	93
704891152	18
-1088007334	10
1070649180	15
1585150878	8
-296605957	10
-697174069	46
1091783213	83
1414686092	14
1603139155	10
-1040812938	10
1538739884	15
-2101858029	85
-664081609	9
1307719801	8
1061807677	18
127597839	82
-116546111	23
531651811	10
708126401	24
-2492397	87
2000575229	13
-1911033315	37
-1644812934	11
-991896535	6
-1819929269	7
462836304	16
-1567116084	6
509222613	6
-1089344266	41
47143256	125
-668497901	9
-1499641900	21
1880400390	70
-1000160438	14
-1967368224	13
618319373	13
-331836054	9
124141127	85
-454851771	37
1626984920	78
2080506529	6
508880509	8
909285231	897
1323520191	16
401488486	10
-1243548300	18
-1751137893	8
-1317061318	8
-1488258528	13
-2118903182	14
-482582204	75
-995360072	25
-1513574555	36
513896955	598
-2129413664	7
2123179174	87
1946655643	9
998973746	10
790590596	20
-1772420527	21
1269518614	8
1000930898	10
-1439320191	6
1702803121	11
2091333220	8
1882856727	6
1350390207	8
1167652820	11
-296652397	19
-245800735	29
-1656665893	4
1603179244	46
137282031	7
-466245472	9
-36141035	5
-752281031	9
-688544463	8
2008376219	9
-711283722	467
-226399340	14
-1581743941	10
2111817209	29
-1599126244	19
1117325092	444
-1215236889	8
2053738710	70
-1363561138	22
351658885	8
599592248	26
1136523718	12
-791030074	223
-1493017692	10
370282520	23
452773071	32
-1674633085	89
35265550	27
-2013662838	9
-360171893	13
-2012180140	9
2072857352	19
-634140967	375
-1718778480	8
238237413	13
1372764240	101
2043773300	6
1392453954	48
-930853568	16
-2007925744	21
1640920119	8
2065923539	13
1011968402	6
-1279762041	9
-139823926	18
-345713731	6
-1267459677	15
980486430	796
-1424319825	20
-1014959841	16
995226187	13
-1137549948	12
1764910900	101
1687620264	10
1578530493	264
1567611879	7
-1406060518	17
1393801050	28
725209372	24
-790189241	29
-907509351	12
2128341253	21
-2083245451	21
262286750	113
-2065904970	26
-831018240	10
1340099510	10
1032874249	7
2047866514	9
43659443	13
-1260768715	32
819467335	28
-1259843382	6
988629683	10
-510062045	77
-1392677088	10
-1141510715	10462
393170028	146
572885686	9
1965223464	23
1568018407	13
1010860510	7
-869349594	13
-2049961790	10
-1118242397	28
-1695736080	7
1395851591	7
-1779215664	118
204683976	38
-1949422165	134
-578065531	10
-227821757	16
-1976195536	17
611545226	15
-1266476457	8
-2024389838	14
1558616759	49
-438415249	159
1789994522	25
-304074062	6
-1373181714	30
-712535698	147
